DATEPLANTE,REPLACEMEN,Cultivar,Pub_Priv,Family,Genus,Deciduous,Species,Native_Sta,lat,long,Observe_17,StTp_17,LUse_17,DBH1_17,DBH2_17,Hgt_17,Wth_17,M_17,BSp_17,V_17,HERO2017,unique,NewTreeID,area,StTp_24,LUse_24,DBH1_24,DBH1H_24,DBH2_24,DBH2H_24,Hgt_24,Wth_24,BSp_24,M_24,V_24,Con_24,Crew_24,Date_24,DBH1H_17,DBH2H_17,commonName
9/28/21,No,Zelkova serrata 'Village Green',PUBLIC,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,883210,106640, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,311,5,MP,INST,2.2,54,0,0,11,4,No,Alive,2,Fair,ACACJRK,6/10/24,0,0,Japanese Zelkova
9/28/21,No,Zelkova serrata 'Village Green',PUBLIC,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,883211,106654, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,309,5,MP,INST,1.9,54,0,0,11.5,4.25,Yes,Alive,1,Fair,ACACJRK,6/10/24,0,0,Japanese Zelkova
9/15/21,No,Zelkova serrata WIRELESS 'Schmidtlow',PRIVATE,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,883440,107651, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,1041,7,FY,SFR-D,2.4,54,0,0,12,13.25,No,Alive,1,Good,ACEGB,6/11/24,0,0,Japanese Zelkova
9/15/21,No,Syringa reticulata 'Ivory Silk',PRIVATE,Oleaceae,Syringa,Deciduous,Syringa reticulata,Non Native,883441,107656, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,1040,7,FY,SFR-D,1.7,32,0,0,9.8,6.5,No,Alive,3,Fair,ACEGB,6/11/24,0,0,Japanese Tree Lilac
8/30/21,Yes,Zelkova serrata 'Musashino',PUBLIC,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,884390,108502, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,90,23,OM,TR,1.8,54,0,0,13,7.25,No,Alive,1,Good,KSANAC,6/3/24,0,0,Japanese Zelkova
5/18/21,No,Amelanchier x grandiflora 'Autumn Brilliance',PRIVATE,Rosaceae,Amelanchier,Deciduous,Amelanchier x grandiflora,Native,883867,109309, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,1052,14,OM,IND,1.4,52,0,0,7,9,No,Alive,1,Fair,JAJHKAEC,6/11/24,0,0,Apple Serviceberry
5/18/21,No,Cercis canadensis 'Minnesota Strain',PRIVATE,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883868,109304, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,1055,14,OM,IND,1.6,54,0,0,11,5.5,No,Alive,2,Good,JAJHKAEC,6/11/24,0,0,Eastern Redbud
5/18/21, ,Cercis canadensis 'Minnesota Strain',PRIVATE,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883865,109299, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,1053,14,OM,IND,2,50,0,0,10,6,No,Alive,3,Good,JAJHKAEC,6/11/24,0,0,Eastern Redbud
5/18/21, ,Cercis canadensis 'Minnesota Strain',PRIVATE,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883850,109281, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,1054,14,OM,IND,2.1,47,0,0,12.1,7,No,Alive,1,Good,JAJHKAEC,6/11/24,0,0,Eastern Redbud
5/18/21, ,Cercis canadensis 'Minnesota Strain',PRIVATE,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883845,109275, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,1051,14,OM,IND,2.2,41,0,0,11.5,9,No,Alive,1,Good, ,6/11/24,0,0,Eastern Redbud
5/18/21, ,Amelanchier x grandiflora 'Autumn Brilliance',PRIVATE,Rosaceae,Amelanchier,Deciduous,Amelanchier x grandiflora,Native,883845,109280, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,1050,14,OM,IND,1.5,54,0,0,11.5,6.5,No,Alive,1,Good,JAJHKAEC,6/11/24,0,0,Apple Serviceberry
6/24/22,No,Malus 'Purple Prince',PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,883250,108209, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,365,9,SP,MP,2.1,39,0,0,11,8.25,No,Alive,1,Good,AN KS JHK,6/10/24,0,0,Apple
6/24/22,No,Malus 'Adirondack',PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,883257,108217, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,368,9,SP,MP,1.6,41,0,0,9,3.75,No,Alive,1,Good,AN KS JHK,6/10/24,0,0,Apple
6/22/22,No,Acer griseum,PUBLIC,Sapindaceae,Acer,Deciduous,Acer griseum,Non Native,883264,108226, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,369,9,SP,MP,1.8,40,0,0,10,5.25,No,Alive,1,Good,AN KS JHK,6/10/24,0,0,Paperbark Maple
6/22/22,No,Acer griseum,PUBLIC,Sapindaceae,Acer,Deciduous,Acer griseum,Non Native,883270,108232, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,354,9,MP,MP,1.7,34,0,0,11,5,No,Alive,1,Good,AN KS JHK,6/10/24,0,0,Paperbark Maple
6/22/22,No,Acer griseum,PUBLIC,Sapindaceae,Acer,Deciduous,Acer griseum,Non Native,883276,108240, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,356,9,SP,MP,1.5,47,0,0,9,5.5,No,Alive,1,Good,AN KS JHK,6/10/24,0,0,Paperbark Maple
6/22/22,No,Malus 'Adirondack',PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,883283,108247, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,350,9,SP,MP,1.6,24,0,0,7,3.25,Yes,Alive,1,Good,AN KS JHK,6/10/24,0,0,Apple
6/22/22,No,Acer griseum,PUBLIC,Sapindaceae,Acer,Deciduous,Acer griseum,Non Native,883290,108256, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,351,9,SP,MP,1.8,25,0,0,8,3.75,No,Alive,1,Fair,AN KS JHK,6/10/24,0,0,Paperbark Maple
6/21/22,No,Malus 'Purple Prince',PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,883296,108263, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,347,9,SP,MP,2,34,0,0,6.5,8.5,Yes,Alive,1,Good,AN KS JHK,6/10/24,0,0,Apple
6/21/22,No,Malus 'Purple Prince',PUBLIC,Rosaceae,Malus,Deciduous,Malus spp.,Non Native,883302,108271, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,357,9,SP,MP,2,37,0,0,9,9,No,Alive,1,Good,AN KS JHK,6/10/24,0,0,Apple
6/22/22,No,Celtis occidentalis,PUBLIC,Cannabaceae,Celtis,Deciduous,Celtis occidentalis,Native,883309,108273, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,367,9,MP,MP,1.1,47,0,0,10,3,Yes,Alive,1,Good,AN KS JHK,6/10/24,0,0,Common Hackberry
5/12/22,No,Platanus x acerifolia EXCLAMATION! 'Morton Circle',PRIVATE,Platanaceae,Platanus,Deciduous,Platanus x acerifolia,Non Native,884959,108171, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,918,22,SY,MFR,2.3,49,0,0,17,11,No,Alive,1,Good,TH EGB QCM,6/3/24,0,0,London Planetree
5/18/22,No,Platanus x acerifolia EXCLAMATION! 'Morton Circle',PRIVATE,Platanaceae,Platanus,Deciduous,Platanus x acerifolia,Non Native,884955,108176, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,913,22,SY,MFR,2.4,54,0,0,11,7.5,Yes,Alive,1,Good,TH EGB QCM,6/3/24,0,0,London Planetree
5/11/22,No,Gleditsia triacanthos var. inermis 'Shademaster',PRIVATE,Fabaceae,Gleditsia,Deciduous,Gleditsia triacanthos,Native,884980,108195, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,914,22,SY,MFR,1.8,54,0,0,14.1,9,No,Alive,1,Good,TH EGB QCM,6/3/24,0,0,Honeylocust
5/11/22,No,Picea pungens,PRIVATE,Pinaceae,Picea,Evergreen,Picea pungens,Non Native,884974,108191, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,917,22,SY,MFR,2.4,54,0,0,8,5.5,No,Alive,1,Good,TH EGB QCM,6/3/24,0,0,Colorado Spruce
5/11/22,No,Gleditsia triacanthos var. inermis 'Shademaster',PRIVATE,Fabaceae,Gleditsia,Deciduous,Gleditsia triacanthos,Native,884969,108188, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,919,22,SY,MFR,1.8,54,0,0,15,11,No,Alive,1,Good,TH EGB QCM,6/3/24,0,0,Honeylocust
5/11/22,No,Gleditsia triacanthos var. inermis 'Shademaster',PRIVATE,Fabaceae,Gleditsia,Deciduous,Gleditsia triacanthos,Native,884960,108181, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,915,22,SY,MFR,1.5,54,0,0,11,8.5,No,Alive,1,Good,TH EGB QCM,6/3/24,0,0,Honeylocust
6/16/22,No,Quercus bicolor,PUBLIC,Fagaceae,Quercus,Deciduous,Quercus bicolor,Native,883192,108430, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,389,8,SC,MP,2.3,54,0,0,13,5.5,No,Alive,1,Good,JAJHKAEC,6/11/24,0,0,Swamp White Oak
6/16/22,No,Quercus bicolor,PUBLIC,Fagaceae,Quercus,Deciduous,Quercus bicolor,Native,883206,108445, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,386,8,SC,MP,2.3,54,0,0,12.5,6,No,Alive,1,Good,JAJHKAEC,6/11/24,0,0,Swamp White Oak
6/17/22,No,Quercus bicolor,PUBLIC,Fagaceae,Quercus,Deciduous,Quercus bicolor,Native,883229,108471, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,388,8,SC,MP,2.3,54,0,0,13.5,6,No,Alive,1,Good,JAJHKAEC,6/11/24,0,0,Swamp White Oak
6/6/22,Yes,Quercus rubra,PRIVATE,Fagaceae,Quercus,Deciduous,Quercus rubra,Native,884117,108979, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,880,16,OM,IND,1.2,54,0,0,10,6.5,Yes,Alive,1,Good,"JK, AN, EGB",6/5/24,0,0,Northern Red Oak
5/24/22,Yes,Ulmus americana 'Princeton',PRIVATE,Ulmaceae,Ulmus,Deciduous,Ulmus americana,Native,884000,108944, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,856,16,OM,IND,2.3,54,0,0,17,7.5,No,Alive,1,Good,AN JK EGB,6/5/24,0,0,American Elm
5/24/22,No,Syringa reticulata 'Ivory Silk',PRIVATE,Oleaceae,Syringa,Deciduous,Syringa reticulata,Non Native,883986,108947, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,860,16,OM,IND,1.9,45,0,0,9.5,4.25,Yes,Alive,1,Good,AN JK EGB,6/5/24,0,0,Japanese Tree Lilac
5/31/22,No,Ostrya virginiana,PRIVATE,Betulaceae,Ostrya,Deciduous,Ostrya virginiana,Native,883971,108987, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,857,16,OM,IND,1.5,42,0,0,12,7.75,No,Alive,1,Good,AN JK EGB,6/5/24,0,0,Eastern Hophornbeam
5/31/22,No,Cornus kousa,PRIVATE,Cornaceae,Cornus,Deciduous,Cornus kousa,Non Native,883953,108989, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,859,16,OM,IND,1.3,29,0,0,5,5,No,Alive,1,Good,AN JK EGB,6/5/24,0,0,Kousa Dogwood
5/25/22,No,Zelkova serrata 'Green Vase',PRIVATE,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,883904,109039, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,858,16,OM,COMM,2.8,42,0,0,13.5,8.5,No,Alive,1,Good,AN JK EGB,6/5/24,0,0,Japanese Zelkova
5/27/22,No,Tilia tomentosa 'Sterling',PUBLIC,Malvaceae,Tilia,Deciduous,Tilia tomentosa,Non Native,884249,109229, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,119,16,SC,MFR,2.2,54,0,0,11,6,Yes,Alive,1,Good,AN JK EGB,6/5/24,0,0,Silver Linden
5/27/22,No,Maackia amurensis,PUBLIC,Fabaceae,Maackia,Deciduous,Maackia amurensis,Non Native,884226,109241, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,153,16,SC,MFR,2.6,54,0,0,13,11.3,No,Alive,1,Good,AN JK EGB,6/5/24,0,0,Amur Maackia
4/19/22,No,Carpinus caroliniana,PRIVATE,Betulaceae,Carpinus,Deciduous,Carpinus caroliniana,Native,883435,107255, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,1035,7,SY,MFR,1.3,24,0,0,8,6,Yes,Alive,1,Fair,ACEGB,6/11/24,0,0,American Hornbeam
4/20/22,No,Cercis canadensis 'Minnesota Strain',PRIVATE,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883420,107244, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,1030,7,SY,MFR,0,0,0,0,7.5,0,No,Alive,2,Good,ACEGB,6/11/24,0,0,Eastern Redbud
4/15/22,No,Metasequoia glyptostroboides JADE PRINCE 'JFS-PN3Legacy',PRIVATE,Cupressaceae,Metasequoia,Deciduous,Metasequoia glyptostroboides,Non Native,883439,107235, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,1033,7,BY,MFR,0,0,0,0,13,0, ,Alive,1,Good,ACEGB,6/11/24,0,0,Dawn Redwood
7/21/22,No,Cercis canadensis,PUBLIC,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883487,108520, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,336,8,SC,INST,2.3,0,0,54,16,8,No,Alive,3,Good,JAJHKAEC,6/11/24,0,0,Eastern Redbud
7/21/22,No,Cercis canadensis,PUBLIC,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883500,108508, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,364,9,SP,SFR-A,2.4,38,0,0,13,10,No,Alive,3,Good,KSANJHK,6/10/24,0,0,Eastern Redbud
7/21/22,No,Cercis canadensis,PUBLIC,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883517,108495, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,360,9,SC,SFR-A,3.3,45,0,0,13,7.75,No,Alive,1,Fair,KSANJHK,6/10/24,0,0,Eastern Redbud
7/21/22,No,Cercis canadensis,PUBLIC,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883536,108484, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,358,9,SC,V,2.3,54,0,0,14.5,9,Yes,Alive,3,Fair,KSANJHK,6/10/24,0,0,Eastern Redbud
7/21/22,No,Cercis canadensis,PUBLIC,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883550,108473, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,371,9,SP,V,2.4,51,0,0,12,6.5,Yes,Alive,4,Fair,KSANJHK,6/10/24,0,0,Eastern Redbud
7/21/22,No,Cercidiphyllum japonicum,PUBLIC,Cercidiphyllaceae,Cercidiphyllum,Deciduous,Cercidiphyllum japonicum,Non Native,883546,108461, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,410,9,SP,V,3.2,13,0,0,12,6.5,No,Alive,1,Good,KSANJHK,6/10/24,0,0,Katsura Tree
7/21/22,No,Cercidiphyllum japonicum,PUBLIC,Cercidiphyllaceae,Cercidiphyllum,Deciduous,Cercidiphyllum japonicum,Non Native,883534,108449, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,401,9,SP,V,3.3,0,18,0,11,8.25,No,Alive,1,Good,KSANJHK,6/10/24,0,0,Katsura Tree
7/21/22,No,Quercus bicolor,PUBLIC,Fagaceae,Quercus,Deciduous,Quercus bicolor,Native,883524,108434, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,391,9,SP,V,2.4,54,0,0,13.5,7.75,No,Alive,2,Good,KSANJHK,6/10/24,0,0,Swamp White Oak
7/21/22,No,Quercus bicolor,PUBLIC,Fagaceae,Quercus,Deciduous,Quercus bicolor,Native,883512,108417, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,396,9,SP,V,2.4,54,0,0,15.5,6.5,Yes,Alive,1,Fair,KSANJHK,6/10/24,0,0,Swamp White Oak
7/21/22,No,Quercus bicolor,PUBLIC,Fagaceae,Quercus,Deciduous,Quercus bicolor,Native,883498,108403, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,404,9,SP,V,2.7,54,0,0,14,9.75,Yes,Alive,2,Good,KSANJHK,6/10/24,0,0,Swamp White Oak
7/21/22,No,Zelkova serrata,PUBLIC,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,883493,108394, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,413,9,SP,V,2.6,54,0,0,12,9.5,No,Alive,1,Good,KSANJHK,6/10/24,0,0,Japanese Zelkova
7/21/22,No,Zelkova serrata,PUBLIC,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,883482,108385, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,408,9,SP,V,2.5,54,0,0,13,6.5,No,Alive,1,Good,KSANJHK,6/10/24,0,0,Japanese Zelkova
7/21/22,No,Cercidiphyllum japonicum,PUBLIC,Cercidiphyllaceae,Cercidiphyllum,Deciduous,Cercidiphyllum japonicum,Non Native,883484,108373, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,392,9,SP,V,2.8,42,0,0,12,10.5,No,Alive,1,Good,AN_QCM_JRK,6/7/24,0,0,Katsura Tree
7/21/22,No,Cercidiphyllum japonicum,PUBLIC,Cercidiphyllaceae,Cercidiphyllum,Deciduous,Cercidiphyllum japonicum,Non Native,883498,108383, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,406,9,SP,V,2,54,0,0,11,8,No,Alive,2,Good,AN_QCM_JRK,6/7/24,0,0,Katsura Tree
7/21/22,No,Carpinus caroliniana,PUBLIC,Betulaceae,Carpinus,Deciduous,Carpinus caroliniana,Native,883511,108394, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,418,9,SP,V,2.7,32,0,0,13.5,8.25,No,Alive,1,Good,AN_QCM_JRK,6/7/24,0,0,American Hornbeam
7/21/22,No,Cercidiphyllum japonicum,PUBLIC,Cercidiphyllaceae,Cercidiphyllum,Deciduous,Cercidiphyllum japonicum,Non Native,883499,108395, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,394,9,OM,O,2.6,22,0,0,11.5,8.5,No,Alive,1,Good,KSANJHK,6/10/24,0,0,Katsura Tree
7/21/22,No,Cercidiphyllum japonicum,PUBLIC,Cercidiphyllaceae,Cercidiphyllum,Deciduous,Cercidiphyllum japonicum,Non Native,883508,108407, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,417,9,OM,O,2.7,18,0,0,12,7.5,No,Alive,2,Fair,KSANJHK,6/10/24,0,0,Katsura Tree
7/21/22,No,Cercidiphyllum japonicum,PUBLIC,Cercidiphyllaceae,Cercidiphyllum,Deciduous,Cercidiphyllum japonicum,Non Native,883511,108414, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,397,9,OM,O,2.6,34,0,0,13.5,6.25,No,Alive,1,Good,KSANJHK,6/10/24,0,0,Katsura Tree
7/21/22,No,Zelkova serrata,PUBLIC,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,883518,108422, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,411,9,OM,O,2.4,54,0,0,12.5,8.5,Yes,Alive,1,Good,KSANJHK,6/10/24,0,0,Japanese Zelkova
7/21/22,No,Zelkova serrata,PUBLIC,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,883529,108436, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,415,9,SP,TR,2.5,54,0,0,15,8.5,Yes,Alive,1,Good,KSANJHK,6/10/24,0,0,Japanese Zelkova
7/21/22,No,Quercus bicolor,PUBLIC,Fagaceae,Quercus,Deciduous,Quercus bicolor,Native,883540,108441, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,363,9,OM,O,2.3,54,0,0,13.5,7.25,No,Alive,2,Good,KSANJHK,6/10/24,0,0,Swamp White Oak
7/21/22,No,Carpinus caroliniana,PUBLIC,Betulaceae,Carpinus,Deciduous,Carpinus caroliniana,Native,883554,108426, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,399,9,SC,V,2.7,54,0,0,12,7.25,No,Alive,1,Good,AN_QCM_JRK,6/7/24,0,0,American Hornbeam
7/21/22,No,Carpinus caroliniana,PUBLIC,Betulaceae,Carpinus,Deciduous,Carpinus caroliniana,Native,883577,108445, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,407,9,SP,IND,2.8,28,0,0,13,9.5,No,Alive,1,Good,AN_QCM_JRK,6/7/24,0,0,American Hornbeam
7/21/22,No,Cercidiphyllum japonicum,PUBLIC,Cercidiphyllaceae,Cercidiphyllum,Deciduous,Cercidiphyllum japonicum,Non Native,883571,108450, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,395,9,OM,O,2.8,21,0,0,11,7.25,No,Alive,1,Good,KSANJHK,6/10/24,0,0,Katsura Tree
7/21/22,No,Zelkova serrata,PUBLIC,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,883565,108460, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,339,9,SP,O,2.5,54,0,0,12.5,6.75,No,Alive,2,Good,KSANJHK,6/10/24,0,0,Japanese Zelkova
7/21/22,No,Carpinus caroliniana,PUBLIC,Betulaceae,Carpinus,Deciduous,Carpinus caroliniana,Native,883552,108483, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,345,9,SC,V,2.8,35,0,0,12,9,No,Alive,1,Good,KSANJHK,6/10/24,0,0,American Hornbeam
7/28/22,No,Carpinus caroliniana,PUBLIC,Betulaceae,Carpinus,Deciduous,Carpinus caroliniana,Native,883566,108484, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,412,9,SP,V,2.4,30,0,0,13,6.75,No,Alive,1,Good,KSANJHK,6/10/24,0,0,American Hornbeam
7/28/22,No,Quercus bicolor,PUBLIC,Fagaceae,Quercus,Deciduous,Quercus bicolor,Native,883574,108466, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,343,9,SP,MP,2.3,54,0,0,14,7.5,Yes,Alive,2,Fair,KSANJHK,6/10/24,0,0,Swamp White Oak
7/28/22,No,Zelkova serrata,PUBLIC,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,883596,108443, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,335,9,SC,V,2.7,54,0,0,13,6.5,No,Alive,2,Good,AN_QCM_JRK,6/7/24,0,0,Japanese Zelkova
7/28/22,No,Zelkova serrata,PUBLIC,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,883607,108429, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,341,9,SC,V,2.4,54,0,0,13,9.75,No,Alive,2,Good,AN_QCM_JRK,6/7/24,0,0,Japanese Zelkova
7/28/22,No,Cercidiphyllum japonicum,PUBLIC,Cercidiphyllaceae,Cercidiphyllum,Deciduous,Cercidiphyllum japonicum,Non Native,883613,108422, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,344,9,SC,MX,3.3,22,0,0,10.5,6.75,No,Alive,1,Good,AN_QCM_JRK,6/7/24,0,0,Katsura Tree
7/28/22,No,Cercidiphyllum japonicum,PUBLIC,Cercidiphyllaceae,Cercidiphyllum,Deciduous,Cercidiphyllum japonicum,Non Native,883624,108408, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,342,9,SC,MX,3.9,21,0,0,11,10,No,Alive,1,Good,AN_QCM_JRK,6/7/24,0,0,Katsura Tree
7/28/22,No,Cercis canadensis,PUBLIC,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883621,108398, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,340,9,SC,IND,2.4,54,0,0,12,10.25,No,Alive,4,Fair,AN_QCM_JRK,6/7/24,0,0,Eastern Redbud
7/28/22,No,Cercis canadensis,PUBLIC,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883596,108429, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,338,9,SC,IND,2.7,41,0,0,13,13.25,No,Alive,2,Good,AN_QCM_JRK,6/7/24,0,0,Eastern Redbud
7/28/22,No,Zelkova serrata,PUBLIC,Ulmaceae,Zelkova,Deciduous,Zelkova serrata,Non Native,883589,108464, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,123,9,SP,MP,2.3,54,0,0,12,8,Yes,Alive,1,Good,KSANJHK,6/10/24,0,0,Japanese Zelkova
7/28/22,No,Cercis canadensis,PUBLIC,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883613,108472, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,128,9,SP,V,2.6,14.5,0,0,15,13.5,No,Alive,2,Good,AN_QCM_JRK,6/7/24,0,0,Eastern Redbud
7/28/22,No,Cercis canadensis,PUBLIC,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883639,108492, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,121,9,SP,V,2.4,54,0,0,15,9,No,Alive,2,Good,AN_QCM_JRK,6/7/24,0,0,Eastern Redbud
7/28/22,No,Quercus bicolor,PUBLIC,Fagaceae,Quercus,Deciduous,Quercus bicolor,Native,883646,108510, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,122,9,SC,MP,2.5,54,0,0,16,8,No,Alive,1,Good,AN_QCM_JRK,6/7/24,0,0,Swamp White Oak
7/28/22,No,Carpinus caroliniana,PUBLIC,Betulaceae,Carpinus,Deciduous,Carpinus caroliniana,Native,883658,108508, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,127,9,SC,MFR,2.9,25,0,0,6,7.25,No,Alive,1,Good,AN_QCM_JRK,6/7/24,0,0,American Hornbeam
7/28/22,No,Quercus bicolor,PUBLIC,Fagaceae,Quercus,Deciduous,Quercus bicolor,Native,883688,108543, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,129,9,SC,MP,2.5,54,0,0,15.5,6.5,No,Alive,2,Good,AN_QNK_JRK,6/7/24,0,0,Swamp White Oak
7/28/22,No,Carpinus caroliniana,PUBLIC,Betulaceae,Carpinus,Deciduous,Carpinus caroliniana,Native,883692,108537, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,124,9,SC,V,2.6,54,0,0,15,7.75,No,Alive,1,Good,AN_QCM_JRK,6/7/24,0,0,American Hornbeam
7/28/22,No,Carpinus caroliniana,PUBLIC,Betulaceae,Carpinus,Deciduous,Carpinus caroliniana,Native,883706,108535, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,200,9,SC,V,1.8,54,0,0,13,6.5,No,Alive,1,Good,AN_QCM_JRK,6/7/24,0,0,American Hornbeam
7/28/22,No,Cercis canadensis,PUBLIC,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883722,108518, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,197,9,SC,INST,2.1,54,0,0,13,8,No,Alive,2,Good,AN_QCM_JRK,6/7/24,0,0,Eastern Redbud
7/28/22,No,Cercis canadensis,PUBLIC,Fabaceae,Cercis,Deciduous,Cercis canadensis,Native,883729,108507, ,NA,NA,0,NA,0,0,NA,NA,0,0,0,209,9,SC,INST,2.5,54,0,0,13,12,No,Alive,2,Good,AN_QCM_JRK,6/7/24,0,0,Eastern Redbud
